alias;alarm;offset;;;;
CAS-SOS-4CA;right_extinguisher_door_open;1374;;;;
CAS-SOS-4CA;fa_board;1375;;;;
CAS-SOS-5CA;sos_door_open;1376;;;;
CAS-SOS-5CA;left_extinguisher_door_open;1377;;;;
CAS-SOS-5CA;right_extinguisher_door_open;1378;;;;
CAS-SOS-5CA;fa_board;1379;;;;
COR-SOS-1MA;sos_door_open;1380;;;;
COR-SOS-1MA;left_extinguisher_door_open;1381;;;;
COR-SOS-1MA;right_extinguisher_door_open;1382;;;;
COR-SOS-1MA;fa_board;1383;;;;
COR-SOS-2MA;sos_door_open;1384;;;;
COR-SOS-2MA;left_extinguisher_door_open;1385;;;;
COR-SOS-2MA;right_extinguisher_door_open;1386;;;;
COR-SOS-2MA;fa_board;1387;;;;
COR-SOS-3MA;sos_door_open;1388;;;;
COR-SOS-3MA;left_extinguisher_door_open;1389;;;;
COR-SOS-3MA;right_extinguisher_door_open;1390;;;;
COR-SOS-3MA;fa_board;1391;;;;
COR-SOS-4MA;sos_door_open;1392;;;;
COR-SOS-4MA;left_extinguisher_door_open;1393;;;;
COR-SOS-4MA;right_extinguisher_door_open;1394;;;;
COR-SOS-4MA;fa_board;1395;;;;
COR-SOS-1CA;sos_door_open;1396;;;;
COR-SOS-1CA;left_extinguisher_door_open;1397;;;;
COR-SOS-1CA;right_extinguisher_door_open;1398;;;;
COR-SOS-1CA;fa_board;1399;;;;
COR-SOS-2CA;sos_door_open;1400;;;;
COR-SOS-2CA;left_extinguisher_door_open;1401;;;;
COR-SOS-2CA;right_extinguisher_door_open;1402;;;;
COR-SOS-2CA;fa_board;1403;;;;
COR-SOS-3CA;sos_door_open;1404;;;;
COR-SOS-3CA;left_extinguisher_door_open;1405;;;;
COR-SOS-3CA;right_extinguisher_door_open;1406;;;;
COR-SOS-3CA;fa_board;1407;;;;
COR-SOS-4CA;sos_door_open;1408;;;;
COR-SOS-4CA;left_extinguisher_door_open;1409;;;;
COR-SOS-4CA;right_extinguisher_door_open;1410;;;;
COR-SOS-4CA;fa_board;1411;;;;
EST-SOS-1CA;sos_door_open;1412;;;;
EST-SOS-1CA;left_extinguisher_door_open;1413;;;;
EST-SOS-1CA;right_extinguisher_door_open;1414;;;;
EST-SOS-1CA;fa_board;1415;;;;
EST-SOS-1MA;sos_door_open;1416;;;;
EST-SOS-1MA;left_extinguisher_door_open;1417;;;;
EST-SOS-1MA;right_extinguisher_door_open;1418;;;;
EST-SOS-1MA;fa_board;1419;;;;
STM2-SOS-1MA;sos_door_open;1420;;;;
STM2-SOS-1MA;left_extinguisher_door_open;1421;;;;
STM2-SOS-1MA;right_extinguisher_door_open;1422;;;;
STM2-SOS-1MA;fa_board;1423;;;;
STM2-SOS-2MA;sos_door_open;1424;;;;
STM2-SOS-2MA;left_extinguisher_door_open;1425;;;;
STM2-SOS-2MA;right_extinguisher_door_open;1426;;;;
STM2-SOS-2MA;fa_board;1427;;;;
STM2-SOS-3MA;sos_door_open;1428;;;;
STM2-SOS-3MA;left_extinguisher_door_open;1429;;;;
STM2-SOS-3MA;right_extinguisher_door_open;1430;;;;
STM2-SOS-3MA;fa_board;1431;;;;
STM2-SOS-1CA;sos_door_open;1432;;;;
STM2-SOS-1CA;left_extinguisher_door_open;1433;;;;
STM2-SOS-1CA;right_extinguisher_door_open;1434;;;;
STM2-SOS-1CA;fa_board;1435;;;;
STM2-SOS-2CA;sos_door_open;1436;;;;
STM2-SOS-2CA;left_extinguisher_door_open;1437;;;;
STM2-SOS-2CA;right_extinguisher_door_open;1438;;;;
STM2-SOS-2CA;fa_board;1439;;;;
STM2-SOS-3CA;sos_door_open;1440;;;;
STM2-SOS-3CA;left_extinguisher_door_open;1441;;;;
STM2-SOS-3CA;right_extinguisher_door_open;1442;;;;
STM2-SOS-3CA;fa_board;1443;;;;
NG-SOS-1CA;sos_door_open;1444;;;;
NG-SOS-1CA;left_extinguisher_door_open;1445;;;;
NG-SOS-1CA;right_extinguisher_door_open;1446;;;;
NG-SOS-1CA;fa_board;1447;;;;
NG-SOS-2CA;sos_door_open;1448;;;;
NG-SOS-2CA;left_extinguisher_door_open;1449;;;;
NG-SOS-2CA;right_extinguisher_door_open;1450;;;;
NG-SOS-2CA;fa_board;1451;;;;
NG-SOS-3CA;sos_door_open;1452;;;;
NG-SOS-3CA;left_extinguisher_door_open;1453;;;;
NG-SOS-3CA;right_extinguisher_door_open;1454;;;;
NG-SOS-3CA;fa_board;1455;;;;
NG-SOS-4CA;sos_door_open;1456;;;;
NG-SOS-4CA;left_extinguisher_door_open;1457;;;;
NG-SOS-4CA;right_extinguisher_door_open;1458;;;;
NG-SOS-4CA;fa_board;1459;;;;
NG-SOS-5CA;sos_door_open;1460;;;;
NG-SOS-5CA;left_extinguisher_door_open;1461;;;;
NG-SOS-5CA;right_extinguisher_door_open;1462;;;;
NG-SOS-5CA;fa_board;1463;;;;
NG-SOS-6CA;sos_door_open;1464;;;;
NG-SOS-6CA;left_extinguisher_door_open;1465;;;;
NG-SOS-6CA;right_extinguisher_door_open;1466;;;;
NG-SOS-6CA;fa_board;1467;;;;
NG-SOS-7CA;sos_door_open;1468;;;;
NG-SOS-7CA;left_extinguisher_door_open;1469;;;;
NG-SOS-7CA;right_extinguisher_door_open;1470;;;;
NG-SOS-7CA;fa_board;1471;;;;
NG-SOS-8CA;sos_door_open;1472;;;;
NG-SOS-8CA;left_extinguisher_door_open;1473;;;;
NG-SOS-8CA;right_extinguisher_door_open;1474;;;;
NG-SOS-8CA;fa_board;1475;;;;
NG-SOS-1MA;sos_door_open;1476;;;;
NG-SOS-1MA;left_extinguisher_door_open;1477;;;;
NG-SOS-1MA;right_extinguisher_door_open;1478;;;;
NG-SOS-1MA;fa_board;1479;;;;
NG-SOS-2MA;sos_door_open;1480;;;;
NG-SOS-2MA;left_extinguisher_door_open;1481;;;;
NG-SOS-2MA;right_extinguisher_door_open;1482;;;;
NG-SOS-2MA;fa_board;1483;;;;
NG-SOS-3MA;sos_door_open;1484;;;;
NG-SOS-3MA;left_extinguisher_door_open;1485;;;;
NG-SOS-3MA;right_extinguisher_door_open;1486;;;;
NG-SOS-3MA;fa_board;1487;;;;
NG-SOS-4MA;sos_door_open;1488;;;;
NG-SOS-4MA;left_extinguisher_door_open;1489;;;;
NG-SOS-4MA;right_extinguisher_door_open;1490;;;;
NG-SOS-4MA;fa_board;1491;;;;
NG-SOS-5MA;sos_door_open;1492;;;;
NG-SOS-5MA;left_extinguisher_door_open;1493;;;;
NG-SOS-5MA;right_extinguisher_door_open;1494;;;;
NG-SOS-5MA;fa_board;1495;;;;
NG-SOS-6MA;sos_door_open;1496;;;;
NG-SOS-6MA;left_extinguisher_door_open;1497;;;;
NG-SOS-6MA;right_extinguisher_door_open;1498;;;;
NG-SOS-6MA;fa_board;1499;;;;
NG-SOS-7MA;sos_door_open;1500;;;;
NG-SOS-7MA;left_extinguisher_door_open;1501;;;;
NG-SOS-7MA;right_extinguisher_door_open;1502;;;;
NG-SOS-7MA;fa_board;1503;;;;
NG-SOS-8MA;sos_door_open;1504;;;;
NG-SOS-8MA;left_extinguisher_door_open;1505;;;;
NG-SOS-8MA;right_extinguisher_door_open;1506;;;;
NG-SOS-8MA;fa_board;1507;;;;
RESERVED;RESERVED;1508;;;;
RESERVED;RESERVED;1509;;;;
RESERVED;RESERVED;1510;;;;
RESERVED;RESERVED;1511;;;;
RESERVED;RESERVED;1512;;;;
RESERVED;RESERVED;1513;;;;
RESERVED;RESERVED;1514;;;;
RESERVED;RESERVED;1515;;;;
RESERVED;RESERVED;1516;;;;
RESERVED;RESERVED;1517;;;;
RESERVED;RESERVED;1518;;;;
RESERVED;RESERVED;1519;;;;
RV-LUX-1CA;alarm_sensor;1520;;;;
RV-LUX-1CA;alarm_fa;1521;;;;
RV-LUX-2CA;alarm_sensor;1522;;;;
RV-LUX-2CA;alarm_fa;1523;;;;
RV-LUX-3CA;alarm_sensor;1524;;;;
RV-LUX-3CA;alarm_fa;1525;;;;
RV-LUX-4CA;alarm_sensor;1526;;;;
RV-LUX-4CA;alarm_fa;1527;;;;
RV-LUX-1MA;alarm_sensor;1528;;;;
RV-LUX-1MA;alarm_fa;1529;;;;
RV-LUX-2MA;alarm_sensor;1530;;;;
RV-LUX-2MA;alarm_fa;1531;;;;
RV-LUX-3MA;alarm_sensor;1532;;;;
RV-LUX-3MA;alarm_fa;1533;;;;
RV-LUX-4MA;alarm_sensor;1534;;;;
RV-LUX-4MA;alarm_fa;1535;;;;
MM-LUX-1CA;alarm_sensor;1536;;;;
MM-LUX-1CA;alarm_fa;1537;;;;
MM-LUX-2CA;alarm_sensor;1538;;;;
MM-LUX-2CA;alarm_fa;1539;;;;
MM-LUX-3CA;alarm_sensor;1540;;;;
MM-LUX-3CA;alarm_fa;1541;;;;
MM-LUX-4CA;alarm_sensor;1542;;;;
MM-LUX-4CA;alarm_fa;1543;;;;
MM-LUX-1MA;alarm_sensor;1544;;;;
MM-LUX-1MA;alarm_fa;1545;;;;
MM-LUX-2MA;alarm_sensor;1546;;;;
MM-LUX-2MA;alarm_fa;1547;;;;
MM-LUX-3MA;alarm_sensor;1548;;;;
MM-LUX-3MA;alarm_fa;1549;;;;
MM-LUX-4MA;alarm_sensor;1550;;;;
MM-LUX-4MA;alarm_fa;1551;;;;
LQ-LUX-1CA;alarm_sensor;1552;;;;
LQ-LUX-1CA;alarm_fa;1553;;;;
LQ-LUX-2CA;alarm_sensor;1554;;;;
LQ-LUX-2CA;alarm_fa;1555;;;;
LQ-LUX-3CA;alarm_sensor;1556;;;;
LQ-LUX-3CA;alarm_fa;1557;;;;
LQ-LUX-4CA;alarm_sensor;1558;;;;
LQ-LUX-4CA;alarm_fa;1559;;;;
LQ-LUX-1MA;alarm_sensor;1560;;;;
LQ-LUX-1MA;alarm_fa;1561;;;;
LQ-LUX-2MA;alarm_sensor;1562;;;;
LQ-LUX-2MA;alarm_fa;1563;;;;
LQ-LUX-3MA;alarm_sensor;1564;;;;
LQ-LUX-3MA;alarm_fa;1565;;;;
LQ-LUX-4MA;alarm_sensor;1566;;;;
LQ-LUX-4MA;alarm_fa;1567;;;;
CH-LUX-1CA;alarm_sensor;1568;;;;
CH-LUX-1CA;alarm_fa;1569;;;;
CH-LUX-2CA;alarm_sensor;1570;;;;
CH-LUX-2CA;alarm_fa;1571;;;;
CH-LUX-3CA;alarm_sensor;1572;;;;
CH-LUX-3CA;alarm_fa;1573;;;;
CH-LUX-4CA;alarm_sensor;1574;;;;
CH-LUX-4CA;alarm_fa;1575;;;;
CH-LUX-1MA;alarm_sensor;1576;;;;
CH-LUX-1MA;alarm_fa;1577;;;;
CH-LUX-2MA;alarm_sensor;1578;;;;
CH-LUX-2MA;alarm_fa;1579;;;;
CH-LUX-3MA;alarm_sensor;1580;;;;
CH-LUX-3MA;alarm_fa;1581;;;;
CH-LUX-4MA;alarm_sensor;1582;;;;
CH-LUX-4MA;alarm_fa;1583;;;;
CAS-LUX-1MA;alarm_sensor;1584;;;;
CAS-LUX-1MA;alarm_fa;1585;;;;
CAS-LUX-2MA;alarm_sensor;1586;;;;
CAS-LUX-2MA;alarm_fa;1587;;;;
CAS-LUX-3MA;alarm_sensor;1588;;;;
CAS-LUX-3MA;alarm_fa;1589;;;;
CAS-LUX-4MA;alarm_sensor;1590;;;;
CAS-LUX-4MA;alarm_fa;1591;;;;
CAS-LUX-1CA;alarm_sensor;1592;;;;
CAS-LUX-1CA;alarm_fa;1593;;;;
CAS-LUX-2CA;alarm_sensor;1594;;;;
CAS-LUX-2CA;alarm_fa;1595;;;;
CAS-LUX-3CA;alarm_sensor;1596;;;;
CAS-LUX-3CA;alarm_fa;1597;;;;
CAS-LUX-4CA;alarm_sensor;1598;;;;
CAS-LUX-4CA;alarm_fa;1599;;;;
COR-LUX-1MA;alarm_sensor;1600;;;;
COR-LUX-1MA;alarm_fa;1601;;;;
COR-LUX-2MA;alarm_sensor;1602;;;;
COR-LUX-2MA;alarm_fa;1603;;;;
COR-LUX-3MA;alarm_sensor;1604;;;;
COR-LUX-3MA;alarm_fa;1605;;;;
COR-LUX-4MA;alarm_sensor;1606;;;;
COR-LUX-4MA;alarm_fa;1607;;;;
COR-LUX-1CA;alarm_sensor;1608;;;;
COR-LUX-1CA;alarm_fa;1609;;;;
COR-LUX-2CA;alarm_sensor;1610;;;;
COR-LUX-2CA;alarm_fa;1611;;;;
COR-LUX-3CA;alarm_sensor;1612;;;;
COR-LUX-3CA;alarm_fa;1613;;;;
COR-LUX-4CA;alarm_sensor;1614;;;;
COR-LUX-4CA;alarm_fa;1615;;;;
STM2-LUX-1MA;alarm_sensor;1616;;;;
STM2-LUX-1MA;alarm_fa;1617;;;;
STM2-LUX-2MA;alarm_sensor;1618;;;;
STM2-LUX-2MA;alarm_fa;1619;;;;
STM2-LUX-3MA;alarm_sensor;1620;;;;
STM2-LUX-3MA;alarm_fa;1621;;;;
STM2-LUX-4MA;alarm_sensor;1622;;;;
STM2-LUX-4MA;alarm_fa;1623;;;;
STM2-LUX-1CA;alarm_sensor;1624;;;;
STM2-LUX-1CA;alarm_fa;1625;;;;
STM2-LUX-2CA;alarm_sensor;1626;;;;
STM2-LUX-2CA;alarm_fa;1627;;;;
STM2-LUX-3CA;alarm_sensor;1628;;;;
STM2-LUX-3CA;alarm_fa;1629;;;;
STM2-LUX-4CA;alarm_sensor;1630;;;;
STM2-LUX-4CA;alarm_fa;1631;;;;
NG-LUX-1MA;alarm_sensor;1632;;;;
NG-LUX-1MA;alarm_fa;1633;;;;
NG-LUX-2MA;alarm_sensor;1634;;;;
NG-LUX-2MA;alarm_fa;1635;;;;
NG-LUX-3MA;alarm_sensor;1636;;;;
NG-LUX-3MA;alarm_fa;1637;;;;
NG-LUX-4MA;alarm_sensor;1638;;;;
NG-LUX-4MA;alarm_fa;1639;;;;
NG-LUX-1CA;alarm_sensor;1640;;;;
NG-LUX-1CA;alarm_fa;1641;;;;
NG-LUX-2CA;alarm_sensor;1642;;;;
NG-LUX-2CA;alarm_fa;1643;;;;
NG-LUX-3CA;alarm_sensor;1644;;;;
NG-LUX-3CA;alarm_fa;1645;;;;
NG-LUX-4CA;alarm_sensor;1646;;;;
NG-LUX-4CA;alarm_fa;1647;;;;
RESERVED;RESERVED;1648;;;;
RESERVED;RESERVED;1649;;;;
RESERVED;RESERVED;1650;;;;
RESERVED;RESERVED;1651;;;;
RV-LUM-1CA;alarm_sensor;1652;;;;
RV-LUM-1MA;alarm_sensor;1653;;;;
MM-LUM-1CA;alarm_sensor;1654;;;;
MM-LUM-1MA;alarm_sensor;1655;;;;
LQ-LUM-1MA;alarm_sensor;1656;;;;
LQ-LUM-1CA;alarm_sensor;1657;;;;
CH-LUM-1CA;alarm_sensor;1658;;;;
CH-LUM-1MA;alarm_sensor;1659;;;;
CAS-LUM-1MA;alarm_sensor;1660;;;;
CAS-LUM-1CA;alarm_sensor;1661;;;;
COR-LUM-1MA;alarm_sensor;1662;;;;
COR-LUM-1CA;alarm_sensor;1663;;;;
STM2-LUM-1MA;alarm_sensor;1664;;;;
STM2-LUM-1CA;alarm_sensor;1665;;;;
NG-LUM-1MA;alarm_sensor;1666;;;;
NG-LUM-1CA;alarm_sensor;1667;;;;
RESERVED;RESERVED;1668;;;;
RESERVED;RESERVED;1669;;;;
RESERVED;RESERVED;1670;;;;
RESERVED;RESERVED;1671;;;;
CAS-ZI-1CA;alarm_zone;1672;;;;
CAS-ZI-1CA;fiber_fault;1673;;;;
CAS-ZI-2CA;alarm_zone;1674;;;;
CAS-ZI-2CA;fiber_fault;1675;;;;
CAS-ZI-3CA;alarm_zone;1676;;;;
CAS-ZI-3CA;fiber_fault;1677;;;;
CAS-ZI-4CA;alarm_zone;1678;;;;
CAS-ZI-4CA;fiber_fault;1679;;;;
CAS-ZI-5CA;alarm_zone;1680;;;;
CAS-ZI-5CA;fiber_fault;1681;;;;
CAS-ZI-6CA;alarm_zone;1682;;;;
CAS-ZI-6CA;fiber_fault;1683;;;;
CAS-ZI-7CA;alarm_zone;1684;;;;
CAS-ZI-7CA;fiber_fault;1685;;;;
CAS-ZI-8CA;alarm_zone;1686;;;;
CAS-ZI-8CA;fiber_fault;1687;;;;
CAS-ZI-9CA;alarm_zone;1688;;;;
CAS-ZI-9CA;fiber_fault;1689;;;;
CAS-ZI-10CA;alarm_zone;1690;;;;
CAS-ZI-10CA;fiber_fault;1691;;;;
CAS-ZI-11CA;alarm_zone;1692;;;;
CAS-ZI-11CA;fiber_fault;1693;;;;
CAS-ZI-12CA;alarm_zone;1694;;;;
CAS-ZI-12CA;fiber_fault;1695;;;;
CAS-ZI-13CA;alarm_zone;1696;;;;
CAS-ZI-13CA;fiber_fault;1697;;;;
CAS-ZI-14CA;alarm_zone;1698;;;;
CAS-ZI-14CA;fiber_fault;1699;;;;
CAS-ZI-15CA;alarm_zone;1700;;;;
CAS-ZI-15CA;fiber_fault;1701;;;;
CAS-ZI-15MA;alarm_zone;1702;;;;
CAS-ZI-15MA;fiber_fault;1703;;;;
CAS-ZI-14MA;alarm_zone;1704;;;;
CAS-ZI-14MA;fiber_fault;1705;;;;
CAS-ZI-13MA;alarm_zone;1706;;;;
CAS-ZI-13MA;fiber_fault;1707;;;;
CAS-ZI-12MA;alarm_zone;1708;;;;
CAS-ZI-12MA;fiber_fault;1709;;;;
CAS-ZI-11MA;alarm_zone;1710;;;;
CAS-ZI-11MA;fiber_fault;1711;;;;
CAS-ZI-10MA;alarm_zone;1712;;;;
CAS-ZI-10MA;fiber_fault;1713;;;;
CAS-ZI-9MA;alarm_zone;1714;;;;
CAS-ZI-9MA;fiber_fault;1715;;;;
CAS-ZI-8MA;alarm_zone;1716;;;;
CAS-ZI-8MA;fiber_fault;1717;;;;
CAS-ZI-7MA;alarm_zone;1718;;;;
CAS-ZI-7MA;fiber_fault;1719;;;;
CAS-ZI-6MA;alarm_zone;1720;;;;
CAS-ZI-6MA;fiber_fault;1721;;;;
CAS-ZI-5MA;alarm_zone;1722;;;;
CAS-ZI-5MA;fiber_fault;1723;;;;
CAS-ZI-4MA;alarm_zone;1724;;;;
CAS-ZI-4MA;fiber_fault;1725;;;;
CAS-ZI-3MA;alarm_zone;1726;;;;
CAS-ZI-3MA;fiber_fault;1727;;;;
CAS-ZI-2MA;alarm_zone;1728;;;;
CAS-ZI-2MA;fiber_fault;1729;;;;
CAS-ZI-1MA;alarm_zone;1730;;;;
CAS-ZI-1MA;fiber_fault;1731;;;;
RV-ZI-1CA;alarm_zone;1732;;;;
RV-ZI-1CA;fiber_fault;1733;;;;
RV-ZI-2CA;alarm_zone;1734;;;;
RV-ZI-2CA;fiber_fault;1735;;;;
RV-ZI-3CA;alarm_zone;1736;;;;
RV-ZI-3CA;fiber_fault;1737;;;;
RV-ZI-4CA;alarm_zone;1738;;;;
RV-ZI-4CA;fiber_fault;1739;;;;
RV-ZI-5CA;alarm_zone;1740;;;;
RV-ZI-5CA;fiber_fault;1741;;;;
RV-ZI-1MA;alarm_zone;1742;;;;
RV-ZI-1MA;fiber_fault;1743;;;;
RV-ZI-2MA;alarm_zone;1744;;;;
RV-ZI-2MA;fiber_fault;1745;;;;
RV-ZI-3MA;alarm_zone;1746;;;;
RV-ZI-3MA;fiber_fault;1747;;;;
RV-ZI-4MA;alarm_zone;1748;;;;
RV-ZI-4MA;fiber_fault;1749;;;;
RV-ZI-5MA;alarm_zone;1750;;;;
RV-ZI-5MA;fiber_fault;1751;;;;
MM-ZI-8CA;alarm_zone;1752;;;;
MM-ZI-8CA;fiber_fault;1753;;;;
MM-ZI-7CA;alarm_zone;1754;;;;
MM-ZI-7CA;fiber_fault;1755;;;;
MM-ZI-6CA;alarm_zone;1756;;;;
MM-ZI-6CA;fiber_fault;1757;;;;
MM-ZI-5CA;alarm_zone;1758;;;;
MM-ZI-5CA;fiber_fault;1759;;;;
MM-ZI-4CA;alarm_zone;1760;;;;
MM-ZI-4CA;fiber_fault;1761;;;;
MM-ZI-3CA;alarm_zone;1762;;;;
MM-ZI-3CA;fiber_fault;1763;;;;
MM-ZI-2CA;alarm_zone;1764;;;;
MM-ZI-2CA;fiber_fault;1765;;;;
MM-ZI-1CA;alarm_zone;1766;;;;
MM-ZI-1CA;fiber_fault;1767;;;;
MM-ZI-1MA;alarm_zone;1768;;;;
MM-ZI-1MA;fiber_fault;1769;;;;
MM-ZI-2MA;alarm_zone;1770;;;;
MM-ZI-2MA;fiber_fault;1771;;;;
MM-ZI-3MA;alarm_zone;1772;;;;
MM-ZI-3MA;fiber_fault;1773;;;;
MM-ZI-4MA;alarm_zone;1774;;;;
MM-ZI-4MA;fiber_fault;1775;;;;
MM-ZI-5MA;alarm_zone;1776;;;;
MM-ZI-5MA;fiber_fault;1777;;;;
MM-ZI-6MA;alarm_zone;1778;;;;
MM-ZI-6MA;fiber_fault;1779;;;;
MM-ZI-7MA;alarm_zone;1780;;;;
MM-ZI-7MA;fiber_fault;1781;;;;
MM-ZI-8MA;alarm_zone;1782;;;;
MM-ZI-8MA;fiber_fault;1783;;;;
STMI-ZI-3CA;alarm_zone;1784;;;;
STMI-ZI-3CA;fiber_fault;1785;;;;
STMI-ZI-2CA;alarm_zone;1786;;;;
STMI-ZI-2CA;fiber_fault;1787;;;;
STMI-ZI-1CA;alarm_zone;1788;;;;
STMI-ZI-1CA;fiber_fault;1789;;;;
STMI-ZI-3MA;alarm_zone;1790;;;;
STMI-ZI-3MA;fiber_fault;1791;;;;
STMI-ZI-2MA;alarm_zone;1792;;;;
STMI-ZI-2MA;fiber_fault;1793;;;;
STMI-ZI-1MA;alarm_zone;1794;;;;
STMI-ZI-1MA;fiber_fault;1795;;;;
CH-ZI-1CA;alarm_zone;1796;;;;
CH-ZI-1CA;fiber_fault;1797;;;;
CH-ZI-2CA;alarm_zone;1798;;;;
CH-ZI-2CA;fiber_fault;1799;;;;
CH-ZI-3CA;alarm_zone;1800;;;;
CH-ZI-3CA;fiber_fault;1801;;;;
CH-ZI-4CA;alarm_zone;1802;;;;
CH-ZI-4CA;fiber_fault;1803;;;;
CH-ZI-5CA;alarm_zone;1804;;;;
CH-ZI-5CA;fiber_fault;1805;;;;
CH-ZI-6CA;alarm_zone;1806;;;;
CH-ZI-6CA;fiber_fault;1807;;;;
CH-ZI-7CA;alarm_zone;1808;;;;
CH-ZI-7CA;fiber_fault;1809;;;;
CH-ZI-8CA;alarm_zone;1810;;;;
CH-ZI-8CA;fiber_fault;1811;;;;
CH-ZI-8MA;alarm_zone;1812;;;;
CH-ZI-8MA;fiber_fault;1813;;;;
CH-ZI-7MA;alarm_zone;1814;;;;
CH-ZI-7MA;fiber_fault;1815;;;;
CH-ZI-6MA;alarm_zone;1816;;;;
CH-ZI-6MA;fiber_fault;1817;;;;
CH-ZI-5MA;alarm_zone;1818;;;;
CH-ZI-5MA;fiber_fault;1819;;;;
CH-ZI-4MA;alarm_zone;1820;;;;
CH-ZI-4MA;fiber_fault;1821;;;;
CH-ZI-3MA;alarm_zone;1822;;;;
CH-ZI-3MA;fiber_fault;1823;;;;
CH-ZI-2MA;alarm_zone;1824;;;;
CH-ZI-2MA;fiber_fault;1825;;;;
CH-ZI-1MA;alarm_zone;1826;;;;
CH-ZI-1MA;fiber_fault;1827;;;;
STM2-ZI-7CA;alarm_zone;1828;;;;
STM2-ZI-7CA;fiber_fault;1829;;;;
STM2-ZI-6CA;alarm_zone;1830;;;;
STM2-ZI-6CA;fiber_fault;1831;;;;
STM2-ZI-5CA;alarm_zone;1832;;;;
STM2-ZI-5CA;fiber_fault;1833;;;;
STM2-ZI-4CA;alarm_zone;1834;;;;
STM2-ZI-4CA;fiber_fault;1835;;;;
STM2-ZI-3CA;alarm_zone;1836;;;;
STM2-ZI-3CA;fiber_fault;1837;;;;
STM2-ZI-2CA;alarm_zone;1838;;;;
STM2-ZI-2CA;fiber_fault;1839;;;;
STM2-ZI-1CA;alarm_zone;1840;;;;
STM2-ZI-1CA;fiber_fault;1841;;;;
STM2-ZI-1MA;alarm_zone;1842;;;;
STM2-ZI-1MA;fiber_fault;1843;;;;
STM2-ZI-2MA;alarm_zone;1844;;;;
STM2-ZI-2MA;fiber_fault;1845;;;;
STM2-ZI-3MA;alarm_zone;1846;;;;
STM2-ZI-3MA;fiber_fault;1847;;;;
STM2-ZI-4MA;alarm_zone;1848;;;;
STM2-ZI-4MA;fiber_fault;1849;;;;
STM2-ZI-5MA;alarm_zone;1850;;;;
STM2-ZI-5MA;fiber_fault;1851;;;;
STM2-ZI-6MA;alarm_zone;1852;;;;
STM2-ZI-6MA;fiber_fault;1853;;;;
STM2-ZI-7MA;alarm_zone;1854;;;;
STM2-ZI-7MA;fiber_fault;1855;;;;
EST-ZI-2MA;alarm_zone;1856;;;;
EST-ZI-2MA;fiber_fault;1857;;;;
EST-ZI-1MA;alarm_zone;1858;;;;
EST-ZI-1MA;fiber_fault;1859;;;;
EST-ZI-2CA;alarm_zone;1860;;;;
EST-ZI-2CA;fiber_fault;1861;;;;
EST-ZI-1CA;alarm_zone;1862;;;;
EST-ZI-1CA;fiber_fault;1863;;;;
LQ-ZI-1CA;alarm_zone;1864;;;;
LQ-ZI-1CA;fiber_fault;1865;;;;
LQ-ZI-2CA;alarm_zone;1866;;;;
LQ-ZI-2CA;fiber_fault;1867;;;;
LQ-ZI-3CA;alarm_zone;1868;;;;
LQ-ZI-3CA;fiber_fault;1869;;;;
LQ-ZI-4CA;alarm_zone;1870;;;;
LQ-ZI-4CA;fiber_fault;1871;;;;
LQ-ZI-5CA;alarm_zone;1872;;;;
LQ-ZI-5CA;fiber_fault;1873;;;;
LQ-ZI-6CA;alarm_zone;1874;;;;
LQ-ZI-6CA;fiber_fault;1875;;;;
LQ-ZI-7CA;alarm_zone;1876;;;;
LQ-ZI-7CA;fiber_fault;1877;;;;
LQ-ZI-8CA;alarm_zone;1878;;;;
LQ-ZI-8CA;fiber_fault;1879;;;;
LQ-ZI-9CA;alarm_zone;1880;;;;
LQ-ZI-9CA;fiber_fault;1881;;;;
LQ-ZI-10CA;alarm_zone;1882;;;;
LQ-ZI-10CA;fiber_fault;1883;;;;
LQ-ZI-11CA;alarm_zone;1884;;;;
LQ-ZI-11CA;fiber_fault;1885;;;;
LQ-ZI-9MA;alarm_zone;1886;;;;
LQ-ZI-9MA;fiber_fault;1887;;;;
LQ-ZI-8MA;alarm_zone;1888;;;;
LQ-ZI-8MA;fiber_fault;1889;;;;
LQ-ZI-7MA;alarm_zone;1890;;;;
LQ-ZI-7MA;fiber_fault;1891;;;;
LQ-ZI-6MA;alarm_zone;1892;;;;
LQ-ZI-6MA;fiber_fault;1893;;;;
LQ-ZI-5MA;alarm_zone;1894;;;;
LQ-ZI-5MA;fiber_fault;1895;;;;
LQ-ZI-4MA;alarm_zone;1896;;;;
LQ-ZI-4MA;fiber_fault;1897;;;;
LQ-ZI-3MA;alarm_zone;1898;;;;
LQ-ZI-3MA;fiber_fault;1899;;;;
LQ-ZI-2MA;alarm_zone;1900;;;;
LQ-ZI-2MA;fiber_fault;1901;;;;
LQ-ZI-1MA;alarm_zone;1902;;;;
LQ-ZI-1MA;fiber_fault;1903;;;;
NG-ZI-1CA;alarm_zone;1904;;;;
NG-ZI-1CA;fiber_fault;1905;;;;
NG-ZI-2CA;alarm_zone;1906;;;;
NG-ZI-2CA;fiber_fault;1907;;;;
NG-ZI-3CA;alarm_zone;1908;;;;
NG-ZI-3CA;fiber_fault;1909;;;;
NG-ZI-4CA;alarm_zone;1910;;;;
NG-ZI-4CA;fiber_fault;1911;;;;
NG-ZI-5CA;alarm_zone;1912;;;;
NG-ZI-5CA;fiber_fault;1913;;;;
NG-ZI-6CA;alarm_zone;1914;;;;
